id,Title,Authors,Source Title,Publication Year,Volume,Issue,Beginning Page,Ending Page,DOI,Total Citations
0,"Human-biodiversity interactions in urban parks: The species level
matters","Palliwoda, Julia; Kowarik, Ingo; von der Lippe, Moritz",LANDSCAPE AND URBAN PLANNING,2017,157,,394,406,10.1016/j.landurbplan.2016.09.003,8
0,"Biodiversity functions of urban cemeteries: Evidence from one of the
largest Jewish cemeteries in Europe","Kowarik, Ingo; Buchholz, Sascha; von der Lippe, Moritz; Seitz, Birgit",URBAN FORESTRY & URBAN GREENING,2016,19,,68,78,10.1016/j.ufug.2016.06.023,8
0,"Green Infrastructure, Grey Epistemologies, and the Urban Political
Ecology of Pittsburgh's Water Governance","Finewood, Michael H.",ANTIPODE,2016,48,4,1000,1021,10.1111/anti.12238,8
0,"Climate adaptation in cities: What trees are suitable for urban heat
management?","Lanza, Kevin; Stone, Brian, Jr.",LANDSCAPE AND URBAN PLANNING,2016,153,,74,82,10.1016/j.landurbplan.2015.12.002,8
0,"To green or not to green: Establishing the economic value of green
infrastructure investments in The Wicker, Sheffield","Mell, Ian C.; Henneberry, John; Hehl-Lange, Sigrid; Keskin, Berna",URBAN FORESTRY & URBAN GREENING,2016,18,,257,267,10.1016/j.ufug.2016.06.015,8
0,"Removal of PM10 by Forests as a Nature-Based Solution for Air Quality
Improvement in the Metropolitan City of Rome","Marando, Federica; Salvatori, Elisabetta; Fusaro, Lina; Manes, Fausto",FORESTS,2016,7,7,,,10.3390/f7070150,8
0,"Holistic valuation of urban ecosystem services in New York City's
Central Park","Sutton, Paul C.; Anderson, Sharolyn J.",ECOSYSTEM SERVICES,2016,19,,87,91,10.1016/j.ecoser.2016.04.003,8
0,"Tree Species Suitability to Bioswales and Impact on the Urban Water
Budget","Scharenbroch, Bryant C.; Morgenroth, Justin; Maule, Brian",JOURNAL OF ENVIRONMENTAL QUALITY,2016,45,1,199,206,10.2134/jeq2015.01.0060,8
0,"Understanding the potential loss and inequities of green space
distribution with urban densification","Lin, Brenda; Meyers, Jacqui; Barnett, Guy",URBAN FORESTRY & URBAN GREENING,2015,14,4,952,958,10.1016/j.ufug.2015.09.003,8
0,"Estimation of leaf area index in isolated trees with digital photography
and its application to urban forestry","Chianucci, Francesco; Puletti, Nicola; Giacomello, Elena; Cutini, Andrea; Corona, Piermaria",URBAN FORESTRY & URBAN GREENING,2015,14,2,377,382,10.1016/j.ufug.2015.04.001,8
0,"Effects of stormwater management and stream restoration on watershed
nitrogen retention","Newcomer Johnson, Tamara A.; Kaushal, Sujay S.; Mayer, Paul M.; Grese, Melissa M.",BIOGEOCHEMISTRY,2014,121,1,81,106,10.1007/s10533-014-9999-5,8
0,"Residential runoff - The role of spatial density and surface cover, with
a case study in the Hojea river catchment, southern Sweden","Sjoman, Johanna Deak; Gill, Susannah E.",URBAN FORESTRY & URBAN GREENING,2014,13,2,304,314,10.1016/j.ufug.2013.10.007,8
0,Exploring the Contribution of Fiscal Transfers to Protected Area Policy,"Borie, Maud; Mathevet, Raphael; Letourneau, Aurelien; Ring, Irene; Thompson, John D.; Marty, Pascal",ECOLOGY AND SOCIETY,2014,19,1,,,10.5751/ES-05716-190109,8
0,"Modelling of stormwater biofilters under random hydrologic variability:
a case study of a car park at Monash University, Victoria (Australia)","Daly, E.; Deletic, A.; Hatt, B. E.; Fletcher, T. D.",HYDROLOGICAL PROCESSES,2012,26,22,3416,3424,10.1002/hyp.8397,8
0,Green Iguanas (Iguana iguana) in Puerto Rico: is it time for management?,"Lopez-Torres, Alberto L.; Claudio-Hernandez, Hector J.; Rodriguez-Gomez, Carlos A.; Longo, Ana V.; Joglar, Rafael L.",BIOLOGICAL INVASIONS,2012,14,1,35,45,10.1007/s10530-011-0057-0,8
0,"A preliminary assessment of socio-ecological metabolism for three
neighborhoods within a rust belt urban ecosystem","Hall, Myrna H. P.",ECOLOGICAL MODELLING,2011,223,1,20,31,10.1016/j.ecolmodel.2011.08.018,8
0,"Integrated regional assessment of global climatic change: Lessons from
the Mackenzie Basin Impact Study (MBIS)","Cohen, SJ",GLOBAL AND PLANETARY CHANGE,1996,11,4,179,185,10.1016/0921-8181(95)00051-8,8
0,STRATEGIC-PLANNING FOR SUSTAINABLE RURAL-DEVELOPMENT,"JURGENS, CR",LANDSCAPE AND URBAN PLANNING,1993,27,4-Feb,253,258,10.1016/0169-2046(93)90058-L,8
0,Protected areas in the world's ecoregions: How well connected are they?,"Saura, Santiago; Bastin, Lucy; Battistella, Luca; Mandrici, Andrea; Dubois, Gregoire",ECOLOGICAL INDICATORS,2017,76,,144,158,10.1016/j.ecolind.2016.12.047,7
0,"The DPSIR framework in support of green infrastructure planning: A case
study in Southern Italy","Spano, Marinella; Gentile, Francesco; Davies, Clive; Lafortezza, Raffaele",LAND USE POLICY,2017,61,,242,250,10.1016/j.landusepol.2016.10.051,7
0,"Life cycle assessment of low impact development technologies combined
with conventional centralized water systems for the City of Atlanta,
Georgia","Jeong, Hyunju; Broesicke, Osvaldo A.; Drew, Bob; Li, Duo; Crittenden, John C.",FRONTIERS OF ENVIRONMENTAL SCIENCE & ENGINEERING,2016,10,6,,,10.1007/s11783-016-0851-0,7
0,"Water quantity and quality response of a green roof to storm events:
Experimental and monitoring observations","Carpenter, Corey M. G.; Todorov, Dimitar; Driscoll, Charles T.; Montesdeoca, Mario",ENVIRONMENTAL POLLUTION,2016,218,,664,672,10.1016/j.envpol.2016.07.056,7
0,Optimising value from the soft re-use of brownfield sites,"Bardos, R. Paul; Jones, Sarah; Stephenson, Ian; Menger, Pierre; Beumer, Victor; Neonato, Francesca; Maring, Linda; Ferber, Uwe; Track, Thomas; Wendler, Katja",SCIENCE OF THE TOTAL ENVIRONMENT,2016,563,,769,782,10.1016/j.scitotenv.2015.12.002,7
0,"Urban gray vs. urban green vs. soil protection - Development of a
systemic solution to soil sealing management on the example of Germany","Artmann, Martina",ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,2016,59,,27,42,10.1016/j.eiar.2016.03.004,7
0,"Revealing Cultural Ecosystem Services through Instagram Images: The
Potential of Social Media Volunteered Geographic Information for Urban
Green Infrastructure Planning and Governance","Guerrero, Paulina; Moller, Maja Steen; Olafsson, Anton Stahl; Snizek, Bernhard",URBAN PLANNING,2016,1,2,1,17,10.17645/up.v1i2.609,7
0,"Financializing Desalination: Rethinking the Returns of Big
Infrastructure","Loftus, Alex; March, Hug",INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,2016,40,1,46,61,10.1111/1468-2427.12342,7
0,"Using social network analysis to identify key stakeholders in
agricultural biodiversity governance and related land-use decisions at
regional and local level","Hauck, Jennifer; Schmidt, Jenny; Werner, Anja",ECOLOGY AND SOCIETY,2016,21,2,,,10.5751/ES-08596-210249,7
0,"Development of multi-functional streetscape green infrastructure using a
performance index approach","Tiwary, A.; Williams, I. D.; Heidrich, O.; Namdeo, A.; Bandaru, V.; Calfapietra, C.",ENVIRONMENTAL POLLUTION,2016,208,,209,220,10.1016/j.envpol.2015.09.003,7
0,"Effects of long term raw pig slurry inputs on nutrient and metal
contamination of tropical volcanogenic soils, Uvea Island (South
Pacific)","Gunkel-Grillon, P.; Roth, E.; Laporte-Magoni, C.; Le Mestre, M.",SCIENCE OF THE TOTAL ENVIRONMENT,2015,533,,339,346,10.1016/j.scitotenv.2015.06.110,7
0,"Growing the urban forest: tree performance in response to biotic and
abiotic land management","Oldfield, Emily E.; Felson, Alexander J.; Auyeung, D. S. Novem; Crowther, Thomas W.; Sonti, Nancy F.; Harada, Yoshiki; Maynard, Daniel S.; Sokol, Noah W.; Ashton, Mark S.; Warren, Robert J., II; Hallett, Richard A.; Bradford, Mark A.",RESTORATION ECOLOGY,2015,23,5,707,718,10.1111/rec.12230,7
0,"Shaping the Herders' Mental Maps"": Participatory Mapping with",,,,,,,,,
0,Pastoralists' to Understand Their Grazing Area Differentiation and,,,,,,,,,
0,"Characterization""","Wario, Hussein T.; Roba, Hassan G.; Kaufmann, Brigitte",ENVIRONMENTAL MANAGEMENT,2015,56,3,721,737,10.1007/s00267-015-0532-y,7
0,Scale-sensitive integration of ecosystem services in urban planning,"Faehnle, Maija; Soderman, Tarja; Schulman, Harry; Lehvavirta, Susanna",GEOJOURNAL,2015,80,3,411,425,10.1007/s10708-014-9560-z,7
0,"Perceptions and contributions of households towards sustainable urban
green infrastructure in Malaysia","Barau, Aliyu Salisu",HABITAT INTERNATIONAL,2015,47,,285,297,10.1016/j.habitatint.2015.02.003,7
0,"REMOVAL OF AIRBORNE PARTICULATE MATTER BY VEGETATION IN AN URBAN PARK IN
THE CITY OF ROME (ITALY): AN ECOSYSTEM SERVICES PERSPECTIVE","Silli, V; Salvatori, E.; Manes, F.",ANNALI DI BOTANICA,2015,5,,53,62,10.4462/annbotrm-13077,7
0,"The socio-ecological drivers of forest degradation in part of the
tropical peatlands of Central Kalimantan, Indonesia","Medrilzam, Medrilzam; Dargusch, Paul; Herbohn, John; Smith, Carl",FORESTRY,2014,87,2,335,345,10.1093/forestry/cpt033,7
0,"Sustainable plants in urban parks: A life cycle analysis of traditional
and alternative lawns in Georgia, USA","Smetana, Sergiy M.; Crittenden, John C.",LANDSCAPE AND URBAN PLANNING,2014,122,,140,151,10.1016/j.landurbplan.2013.11.011,7
0,"Stormwater quality improvement potential of an urbanised catchment using
water sensitive retrofits into public parks","Segaran, Ramesh Raja; Lewis, Megan; Ostendorf, Bertram",URBAN FORESTRY & URBAN GREENING,2014,13,2,315,324,10.1016/j.ufug.2014.01.001,7
0,"Stormwater harvesting and WSUD frequent flow management: a compatibility
analysis","Brodie, I.",WATER SCIENCE AND TECHNOLOGY,2012,66,3,612,619,10.2166/wst.2012.214,7
0,GREEN SITE DESIGN: STRATEGIES FOR STORM WATER MANAGEMENT,"Cook, Edward A.",JOURNAL OF GREEN BUILDING,2007,2,4,46,56,10.3992/jgb.2.4.46,7
0,"Optimum combination of water drainage, water supply and eco-environment
protection in coal-accumulated basin of North China","Wu, Q; Dong, DL; Shi, ZH; Wu, X; Sun, WD; Ye, GJ; Li, SW; Liu, JT",SCIENCE IN CHINA SERIES D-EARTH SCIENCES,2000,43,2,122,131,10.1007/BF02878141,7
0,"Increasing biodiversity in urban green spaces through simple vegetation
interventions","Threlfall, Caragh G.; Mata, Luis; Mackie, Jessica A.; Hahs, Amy K.; Stork, Nigel E.; Williams, Nicholas S. G.; Livesley, Stephen J.",JOURNAL OF APPLIED ECOLOGY,2017,54,6,1874,1883,10.1111/1365-2664.12876,6
0,"A spatially-explicit method to assess the dry deposition of air
pollution by urban forests in the city of Florence, Italy","Bottalico, Francesca; Travaglini, Davide; Chirici, Gherardo; Garfi, Vittorio; Giannetti, Francesca; De Marco, Alessandra; Fares, Silvano; Marchetti, Marco; Nocentini, Susanna; Paoletti, Elena; Salbitano, Fabio; Sanesi, Giovanni",URBAN FORESTRY & URBAN GREENING,2017,27,,221,234,10.1016/j.ufug.2017.08.013,6
0,"Urban ecological infrastructure: an integrated network for ecosystem
services and sustainable urban systems","Li, Feng; Liu, Xusheng; Zhang, Xiaoling; Zhao, Dan; Liu, Hongxiao; Zhou, Chuanbin; Wang, Rusong",JOURNAL OF CLEANER PRODUCTION,2017,163,,S12,S18,10.1016/j.jclepro.2016.02.079,6
0,"Comprehensive evaluation of different scale cities' sustainable
development for economy, society, and ecological infrastructure in China","Sun, Xiao; Liu, Xusheng; Li, Feng; Tao, Yu; Song, Yingshi",JOURNAL OF CLEANER PRODUCTION,2017,163,,S329,S337,10.1016/j.jclepro.2015.09.002,6
0,"Green infrastructure development at European Union's eastern border:
Effects of road infrastructure and forest habitat loss","Angelstam, Per; Khaulyak, Olha; Yamelynets, Taras; Mozgeris, Gintautas; Naumov, Vladimir; Chmielewski, Tadeusz J.; Elbakidze, Marine; Manton, Michael; Prots, Bohdan; Valasiuk, Sviataslau",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2017,193,,300,311,10.1016/jjenvman.2017.02.017,6
0,"Ecosystem service bundles along the urban-rural gradient: Insights for
landscape planning and management","Baro, Francesc; Gomez-Baggethun, Erik; Haase, Dagmar",ECOSYSTEM SERVICES,2017,24,,147,159,10.1016/j.ecoser.2017.02.021,6
0,Building 'blue': An eco-engineering framework for foreshore developments,"Mayer-Pinto, M.; Johnston, E. L.; Bugnot, A. B.; Glasby, T. M.; Airoldi, L.; Mitchell, A.; Dafforn, K. A.",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2017,189,,109,114,10.1016/j.jenvman.2016.12.039,6
0,"Ecosystem services and connectivity in spatial conservation
prioritization","Kukkala, Aija S.; Moilanen, Atte",LANDSCAPE ECOLOGY,2017,32,1,5,14,10.1007/s10980-016-0446-y,6
0,"Stormwater nutrient attenuation in a constructed wetland with
alternating surface and subsurface flow pathways: Event to annual
dynamics","Adyel, Tanveer M.; Oldham, Carolyn E.; Hipsey, Matthew R.",WATER RESEARCH,2016,107,,66,82,10.1016/j.watres.2016.10.005,6
0,"Urban green infrastructure and local flooding: The impact of landscape
patterns on peak runoff in four Texas MSAs","Kim, Hyun Woo; Park, Yunmi",APPLIED GEOGRAPHY,2016,77,,72,81,10.1016/j.apgeog.2016.10.008,6
0,Insurance Value of Green Infrastructure in and Around Cities,"Green, Tom L.; Kronenberg, Jakub; Andersson, Erik; Elmqvist, Thomas; Gomez-Baggethun, Erik",ECOSYSTEMS,2016,19,6,1051,1063,10.1007/s10021-016-9986-x,6
0,"Wasting collaboration potential: A study in urban green space governance
in a post-transition country","Kronenberg, Jakub; Pietrzyk-Kaszynska, Agata; Zbieg, Anita; Zak, Blazej",ENVIRONMENTAL SCIENCE & POLICY,2016,62,,69,78,10.1016/j.envsci.2015.06.018,6
0,"The role of urban green infrastructure in mitigating land surface
temperature in Bobo-Dioulasso, Burkina Faso","Di Leo, Nestor; Escobedo, Francisco J.; Dubbeling, Marielle",ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,2016,18,2,373,392,10.1007/s10668-015-9653-y,6
0,"The extent of shifts in vegetation phenology between rural and urban
areas within a human-dominated region","Dallimer, Martin; Tang, Zhiyao; Gaston, Kevin J.; Davies, Zoe G.",ECOLOGY AND EVOLUTION,2016,6,7,1942,1953,10.1002/ece3.1990,6
0,"Knowledge brokering and boundary work for ecosystem service indicators.
An urban case study in Finland","Saarela, Sanna-Riikka; Rinne, Janne",ECOLOGICAL INDICATORS,2016,61,,49,62,10.1016/j.ecolind.2015.07.016,6
0,"Connectivity and management enables fast recovery of plant diversity in
new linear grassland elements","Jakobsson, Simon; Fukamachi, Katsue; Cousins, Sara A. O.",JOURNAL OF VEGETATION SCIENCE,2016,27,1,19,28,10.1111/jvs.12344,6
0,"A comparative study on the quality of China's eco-city: Suzhou vs
Kitakyushu","Li, Yan; Qiu, Limin",HABITAT INTERNATIONAL,2015,50,,57,64,10.1016/j.habitatint.2015.08.005,6
0,"Maximizing oyster-reef growth supports green infrastructure with
accelerating sea-level rise","Ridge, Justin T.; Rodriguez, Antonio B.; Fodrie, F. Joel; Lindquist, Niels L.; Brodeur, Michelle C.; Coleman, Sara E.; Grabowski, Jonathan H.; Theuerkauf, Ethan J.",SCIENTIFIC REPORTS,2015,5,,,,10.1038/srep14785,6
0,"Evaluation of planning policy for protecting green infrastructure from
loss and degradation due to residential encroachment","McWilliam, Wendy; Brown, Robert; Eagles, Paul; Seasons, Mark",LAND USE POLICY,2015,47,,459,467,10.1016/j.landusepol.2015.05.006,6
0,"The conservation of the Shahr-e-Zohak archaeological site (central
Afghanistan): Geomorphological processes and ecosystem-based mitigation","Margottini, Claudio; Fidolini, Francesco; Iadanza, Carla; Trigila, Alessandro; Ubelmann, Yves",GEOMORPHOLOGY,2015,239,,73,90,10.1016/j.geomorph.2014.12.047,6
0,"Conservation of fragmented grasslands as part of the urban green
infrastructure: how important are species diversity, functional
diversity and landscape functionality?","van der Walt, L.; Cilliers, S. S.; Du Toit, M. J.; Kellner, K.",URBAN ECOSYSTEMS,2015,18,1,87,113,10.1007/s11252-014-0393-9,6
0,Understanding how built urban form influences biodiversity,"Andersson, Erik; Colding, Johan",URBAN FORESTRY & URBAN GREENING,2014,13,2,221,226,10.1016/j.ufug.2013.11.002,6
0,"Borders without barriers - Structural functionality and green
infrastructure in the Austrian-Hungarian transboundary region of Lake
Neusiedl","Kuttner, Michael; Hainz-Renetzeder, Christa; Hermann, Anna; Wrbka, Thomas",ECOLOGICAL INDICATORS,2013,31,,59,72,10.1016/j.ecolind.2012.04.014,6
0,"An approach to the evaluation and management of natural carbon sinks:
From plant species to urban green systems","Munoz-Valles, S.; Cambrolle, J.; Figueroa-Luque, E.; Luque, T.; Niell, F. X.; Figueroa, M. E.",URBAN FORESTRY & URBAN GREENING,2013,12,4,450,453,10.1016/j.ufug.2013.06.007,6
0,"The performance of plant species in removing nutrients from stormwater
in biofiltration systems in Cape Town","Milandri, S. G.; Winter, K. J.; Chimphango, S. B. M.; Armitage, N. P.; Mbui, D. N.; Jackson, G. E.; Liebau, V.",WATER SA,2012,38,5,655,662,10.4314/wsa.v38i5.2,6
0,"Assessing the potential for nutrient leaching from beneath grazed
leguminous swards at four European sites","Sulas, L.; Piluzza, G.; Rochon, J. J.; Goby, J. P.; Greef, J. M.; Soelter, U.; Headon, D.; Scholefield, D.",GRASS AND FORAGE SCIENCE,2012,67,3,320,336,10.1111/j.1365-2494.2011.00842.x,6
0,"Restoration and rational use of degraded saline reed wetlands: A case
study in western Songnen Plain, China",Wen Bolong; Liu Xingtu; Li Xiujun; Yang Fuyi; Li Xiaoyu,CHINESE GEOGRAPHICAL SCIENCE,2012,22,2,167,177,10.1007/s11769-012-0519-z,6
0,SUSTAINABILITY AND GREEN DEVELOPMENT IN URBAN POLICIES AND STRATEGIES,"Csete, M.; Horvath, L.",APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,2012,10,2,185,194,10.15666/aeer/1002_185194,6
0,"Field validation of a conservation network on the Eastern Shore of
Maryland, USA, using breeding birds as bio-indicators","Weber, Theodore C.; Blank, Peter J.; Sloan, Anne",ENVIRONMENTAL MANAGEMENT,2008,41,4,538,550,10.1007/s00267-008-9076-8,6
0,"LAND USE CHANGE AND ITS SOCIO-ECONOMIC DRIVING FORCES UNDER STRESS OF
PROJECT IN OLD RESERVOIR AREA-Case Study of Linshui Reservoir Area of
Dahonghe Reservoir in Sichuan Province",Shao Jing-an; Huang Xue-qin; Qu Ming; Wei Chao-fu; Xie De-ti,CHINESE GEOGRAPHICAL SCIENCE,2005,15,4,315,324,10.1007/s11769-005-0019-5,6
0,Regreening the metropolis: Pathways to more ecological cities,"Platt, RH",URBAN BIOSPHERE AND SOCIETY: PARTNERSHIP OF CITIES,2004,1023,,49,61,10.1196/annals.1319.020,6
0,"Applying network theory to prioritize multispecies habitat networks that
are robust to climate and land-use change","Albert, Cecile H.; Rayfield, Bronwyn; Dumitru, Maria; Gonzalez, Andrew",CONSERVATION BIOLOGY,2017,31,6,1383,1396,10.1111/cobi.12943,5
0,"Governance and management dynamics of landscape restoration at multiple
scales: Learning from successful environmental managers in Sweden","Dawson, Lucas; Elbakidze, Marine; Angelstam, Per; Gordon, Johanna",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2017,197,,24,40,10.1016/j.jenvman.2017.03.019,5
0,"The land morphology approach to flood risk mapping: An application to
Portugal","Cunha, N. S.; Magalhaes, M. R.; Domingos, T.; Abreu, M. M.; Kuepfer, C.",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2017,193,,172,187,10.1016/j.jenvman.2017.01.077,5
0,"Quantification of fine dust deposition on different plant species in a
vertical greening system","Perini, Katia; Ottele, Marc; Giulini, Saverio; Magliocco, Adriano; Roccotiello, Enrica",ECOLOGICAL ENGINEERING,2017,100,,268,276,10.1016/j.ecoleng.2016.12.032,5
